,Deletion,Insertion,Pointing Game,Energy Pointing Game,Top-k Inter,Times
59,0.1171488985419273,0.8923715353012085,1.0,0.101147644,0.996363639831543,0.5256231280000065
60,0.071161076426506,0.7222488522529602,0.75,0.14761005,0.9399999976158142,0.4922903350015986
61,0.2330597937107086,0.5176650285720825,1.0,0.5162413,0.9959999918937684,0.515093241003342
62,0.0917845219373703,0.6084467172622681,1.0,0.20504154,1.0,0.5067050170000584
63,0.1594240665435791,0.7058340907096863,1.0,0.36488813,0.9199999570846558,0.5049171760001627
64,0.1158911809325218,0.7495821714401245,1.0,0.1877067,0.996666669845581,0.5122581659998104
65,0.1259114742279052,0.6381516456604004,0.875,0.27387574,0.8683333396911621,0.5238642929980415
66,0.1376094371080398,0.6516728401184082,1.0,0.18642093,0.9973333477973938,0.4934683770006813
67,0.2386016398668289,0.5018888115882874,1.0,0.2874497,0.9866666793823242,0.5086246020000544
68,0.1722101867198944,0.4413942694664001,1.0,0.40415004,0.9813333749771118,0.5033764250001695
69,0.1055462881922721,0.8741827607154846,1.0,0.087803215,0.9655556082725524,0.5062711049977224
70,0.1036148443818092,0.6579664349555969,1.0,0.18608084,0.995555579662323,0.5084546869984479
71,0.0767844840884208,0.8706116080284119,1.0,0.08566432,0.9660606384277344,0.5102172699989751
72,0.0,1.0,0.0,0.0,0.0,0.230317269997613
73,0.1841092556715011,0.5515158772468567,1.0,0.20744224,0.9946666955947876,0.5241067530005239
74,0.1189040169119834,0.8833549618721008,1.0,0.09803141,0.992727279663086,0.5241856729990104
75,0.0858453288674354,0.8761993050575256,1.0,0.07420235,0.9224242568016052,0.524859134999133
76,0.0812726914882659,0.8749560713768005,1.0,0.17422186,1.0,0.5087204529991141
77,0.1206675916910171,0.8290988206863403,1.0,0.13720386,1.0,0.5047970419982448
78,0.1117865741252899,0.5584766268730164,1.0,0.21467155,1.0,0.491524532000767
79,0.0835788026452064,0.8674946427345276,1.0,0.12898794,0.9866666793823242,0.5157455289991049
80,0.127599835395813,0.7302345037460327,1.0,0.116116926,0.9333333373069764,0.5016944349990808
81,0.087645910680294,0.7457942366600037,1.0,0.13016272,0.8488889336585999,0.5127588779978396
